conv_id,turn_id,scenario,style,speaker,text,word_count,timestamp
6,21,Friends making fun of each other about something silly,casual,A,"Nothing, but you take it so seriously. You act like you're performing surgery.",13,2026-04-15T11:08:23.397505
6,22,Friends making fun of each other about something silly,casual,B,"I do not! You're exaggerating, as usual.",7,2026-04-15T11:08:23.397515
6,23,Friends making fun of each other about something silly,casual,A,The intense focus! The squinting! The little sighs of despair when it goes wrong!,14,2026-04-15T11:08:23.397524
6,24,Friends making fun of each other about something silly,casual,B,"Okay, maybe a little. But it's therapeutic.",7,2026-04-15T11:08:23.397534
6,25,Friends making fun of each other about something silly,casual,A,"Therapeutic for you, maybe. Traumatizing for anyone who has to look at it.",13,2026-04-15T11:08:23.397543
6,26,Friends making fun of each other about something silly,casual,B,"Harsh! You try making a perfect rosetta, then talk.",9,2026-04-15T11:08:23.397553
6,27,Friends making fun of each other about something silly,casual,A,I'm not claiming to be an artist. I just want my coffee to not look like a crime scene.,19,2026-04-15T11:08:23.397563
6,28,Friends making fun of each other about something silly,casual,B,"Well, if you're so critical, next time you're getting instant coffee. Black.",12,2026-04-15T11:08:23.397573
6,29,Friends making fun of each other about something silly,casual,A,"Whoa, hold on. That's a drastic escalation.",7,2026-04-15T11:08:23.397583
6,30,Friends making fun of each other about something silly,casual,B,You've been warned. No more fancy milky blobs for you.,10,2026-04-15T11:08:23.397592
6,31,Friends making fun of each other about something silly,casual,A,"My delicate palate! You wound me, sir.",7,2026-04-15T11:08:23.397601
6,32,Friends making fun of each other about something silly,casual,B,Good. Maybe then you'll learn some respect for the craft.,10,2026-04-15T11:08:23.397610
6,33,Friends making fun of each other about something silly,casual,A,"Okay, okay. What if I buy you a fancy new pitcher? For better ""swans""?",14,2026-04-15T11:08:23.397620
6,34,Friends making fun of each other about something silly,casual,B,Hmph. Is it one of those precision-spout ones?,8,2026-04-15T11:08:23.397629
6,35,Friends making fun of each other about something silly,casual,A,"The fanciest! It'll be a game-changer, I promise.",8,2026-04-15T11:08:23.397638
6,36,Friends making fun of each other about something silly,casual,B,"I doubt it'll fix your terrible taste in art, but I'll consider it.",13,2026-04-15T11:08:23.397648
6,37,Friends making fun of each other about something silly,casual,A,Perfect. And I promise to only make mildly disparaging comments next time.,12,2026-04-15T11:08:23.397657
6,38,Friends making fun of each other about something silly,casual,B,"You're the worst. You know that, right?",7,2026-04-15T11:08:23.397667
6,39,Friends making fun of each other about something silly,casual,A,The worst friend with the best intentions.,7,2026-04-15T11:08:23.397676
6,40,Friends making fun of each other about something silly,casual,B,Just make sure it's actually a swan next time.,9,2026-04-15T11:08:23.397685
7,1,Someone asking a friend for relationship advice,casual,A,"Hey, can I ask you something?",6,2026-04-15T11:08:34.168631
7,2,Someone asking a friend for relationship advice,casual,B,"Yeah, of course. What’s up?",5,2026-04-15T11:08:34.168744
7,3,Someone asking a friend for relationship advice,casual,A,It’s about Mark. Things have been... weird lately.,8,2026-04-15T11:08:34.168796
7,4,Someone asking a friend for relationship advice,casual,B,"Oh no, really? What’s going on?",6,2026-04-15T11:08:34.168833
7,5,Someone asking a friend for relationship advice,casual,A,I just feel like we're not connecting. It’s hard to explain.,11,2026-04-15T11:08:34.168867
7,6,Someone asking a friend for relationship advice,casual,B,"Is it fighting, or more just quiet?",7,2026-04-15T11:08:34.168902
7,7,Someone asking a friend for relationship advice,casual,A,"More quiet, I think. Like we're roommates sometimes.",8,2026-04-15T11:08:34.168932
7,8,Someone asking a friend for relationship advice,casual,B,"Hmm, that’s tough. Have you talked to him about it?",10,2026-04-15T11:08:34.168968
7,9,Someone asking a friend for relationship advice,casual,A,Not really directly. I don’t want to start an argument.,10,2026-04-15T11:08:34.169003
7,10,Someone asking a friend for relationship advice,casual,B,"But silence isn’t helping either, right?",6,2026-04-15T11:08:34.169037
7,11,Someone asking a friend for relationship advice,casual,A,"No, it’s not. I just feel so lost.",8,2026-04-15T11:08:34.169070
7,12,Someone asking a friend for relationship advice,casual,B,Maybe pick a good time. When you’re both relaxed.,9,2026-04-15T11:08:34.169103
7,13,Someone asking a friend for relationship advice,casual,A,Like when we're watching TV? Or over dinner?,8,2026-04-15T11:08:34.169135
7,14,Someone asking a friend for relationship advice,casual,B,Dinner might be better. No distractions.,6,2026-04-15T11:08:34.169165
7,15,Someone asking a friend for relationship advice,casual,A,"What do I even say? ""I feel like we're roommates?""",10,2026-04-15T11:08:34.169195
7,16,Someone asking a friend for relationship advice,casual,B,"Try ""I miss us."" Or ""I've been feeling a little distant.""",11,2026-04-15T11:08:34.169226
7,17,Someone asking a friend for relationship advice,casual,A,That sounds so vulnerable. It makes my stomach ache.,9,2026-04-15T11:08:34.169257
7,18,Someone asking a friend for relationship advice,casual,B,I get it. But it's honest. He needs to know.,10,2026-04-15T11:08:34.169288
7,19,Someone asking a friend for relationship advice,casual,A,What if he gets defensive? He does that sometimes.,9,2026-04-15T11:08:34.169337
7,20,Someone asking a friend for relationship advice,casual,B,Then you can say you’re not blaming him. Just sharing your feelings.,12,2026-04-15T11:08:34.169371
7,21,Someone asking a friend for relationship advice,casual,A,This is so much harder than it sounds.,8,2026-04-15T11:08:34.169405
7,22,Someone asking a friend for relationship advice,casual,B,I know. Relationships are work. But it’s worth it.,9,2026-04-15T11:08:34.169436
7,23,Someone asking a friend for relationship advice,casual,A,Do you think we’re even on the same page?,9,2026-04-15T11:08:34.169469
7,24,Someone asking a friend for relationship advice,casual,B,You won't know until you talk about it. Seriously.,9,2026-04-15T11:08:34.169501
7,25,Someone asking a friend for relationship advice,casual,A,Should I bring up specific examples of when I felt distant?,11,2026-04-15T11:08:34.169533
7,26,Someone asking a friend for relationship advice,casual,B,Maybe a couple. But focus more on how you feel.,10,2026-04-15T11:08:34.169565
7,27,Someone asking a friend for relationship advice,casual,A,"Okay, how I feel. That makes sense.",7,2026-04-15T11:08:34.169594
7,28,Someone asking a friend for relationship advice,casual,B,And listen to him too. It goes both ways.,9,2026-04-15T11:08:34.169624
7,29,Someone asking a friend for relationship advice,casual,A,What if he says he's happy with how things are?,10,2026-04-15T11:08:34.169653
7,30,Someone asking a friend for relationship advice,casual,B,Then you have a different conversation. About what you need.,10,2026-04-15T11:08:34.169684
7,31,Someone asking a friend for relationship advice,casual,A,"Ugh, this is exhausting just thinking about it.",8,2026-04-15T11:08:34.169744
7,32,Someone asking a friend for relationship advice,casual,B,Take a deep breath. It'll be okay.,7,2026-04-15T11:08:34.169777
7,33,Someone asking a friend for relationship advice,casual,A,You always know what to say. Thanks for listening.,9,2026-04-15T11:08:34.169806
7,34,Someone asking a friend for relationship advice,casual,B,Anytime. That's what friends are for.,6,2026-04-15T11:08:34.169836
7,35,Someone asking a friend for relationship advice,casual,A,"I just hope it makes things better, not worse.",9,2026-04-15T11:08:34.169865
7,36,Someone asking a friend for relationship advice,casual,B,"It’s a risk, for sure. But staying silent is also a risk.",12,2026-04-15T11:08:34.169898
7,37,Someone asking a friend for relationship advice,casual,A,You're right. I need to be brave.,7,2026-04-15T11:08:34.169931
7,38,Someone asking a friend for relationship advice,casual,B,You totally can be. Just be honest and kind.,9,2026-04-15T11:08:34.169960
7,39,Someone asking a friend for relationship advice,casual,A,I'm going to try tonight. After dinner.,7,2026-04-15T11:08:34.169989
7,40,Someone asking a friend for relationship advice,casual,B,Good. Let me know how it goes.,7,2026-04-15T11:08:34.170018
7,41,Someone asking a friend for relationship advice,casual,A,I will. Wish me luck.,5,2026-04-15T11:08:34.170046
8,1,Two people chatting at a party where they know nobody,casual,A,"This is quite a crowd, huh? You look as lost as I feel.",13,2026-04-15T11:08:47.582940
8,2,Two people chatting at a party where they know nobody,casual,B,"Haha, that's probably accurate. I definitely don't recognize a single face here.",12,2026-04-15T11:08:47.582964
8,3,Two people chatting at a party where they know nobody,casual,A,"Me neither. Seriously, I think I'm in the wrong house. Or maybe the right one, just very early for the next party.",22,2026-04-15T11:08:47.582976
8,4,Two people chatting at a party where they know nobody,casual,B,"Glad I'm not the only one. My friend dragged me along, then promptly vanished into the abyss.",17,2026-04-15T11:08:47.582987
8,5,Two people chatting at a party where they know nobody,casual,A,"Oh, classic move. My roommate had ""a thing"" and basically strong-armed me into coming solo.",15,2026-04-15T11:08:47.582997
8,6,Two people chatting at a party where they know nobody,casual,B,So we're both adrift then. At least the music isn't too bad.,12,2026-04-15T11:08:47.583007
8,7,Two people chatting at a party where they know nobody,casual,A,"Yeah, it's got a decent beat. Though I'm not sure it's helping anyone socialize.",14,2026-04-15T11:08:47.583016
8,8,Two people chatting at a party where they know nobody,casual,B,It's a little loud for getting to know people. Are you a friend of the host?,16,2026-04-15T11:08:47.583025
8,9,Two people chatting at a party where they know nobody,casual,A,"No idea who the host is, honestly. Just know it's ""Mark's"" place. You?",13,2026-04-15T11:08:47.583034
8,10,Two people chatting at a party where they know nobody,casual,B,"Mark's a friend of my vanished friend, I think. So also no idea.",13,2026-04-15T11:08:47.583043
8,11,Two people chatting at a party where they know nobody,casual,A,"We're truly operating in the dark here. I'm Alex, by the way.",12,2026-04-15T11:08:47.583052
8,12,Two people chatting at a party where they know nobody,casual,B,"Hi Alex, I'm Ben. Nice to meet another fellow party exile.",11,2026-04-15T11:08:47.583060
8,13,Two people chatting at a party where they know nobody,casual,A,"Likewise, Ben. Well, at least we've found each other. Safety in numbers, right?",13,2026-04-15T11:08:47.583069
8,14,Two people chatting at a party where they know nobody,casual,B,"Exactly. Plus, it's less awkward than just hovering by the snack table alone.",13,2026-04-15T11:08:47.583078
8,15,Two people chatting at a party where they know nobody,casual,A,"Oh, I was definitely making a beeline for those mini quiches before you intervened.",14,2026-04-15T11:08:47.583087
8,16,Two people chatting at a party where they know nobody,casual,B,They do look inviting. Though some of these dips are a bit… questionable.,13,2026-04-15T11:08:47.583098
8,17,Two people chatting at a party where they know nobody,casual,A,Let's approach with caution. Anything good you've spotted so far?,10,2026-04-15T11:08:47.583109
8,18,Two people chatting at a party where they know nobody,casual,B,"The sparkling water looks safe. Beyond that, it's a culinary adventure.",11,2026-04-15T11:08:47.583118
8,19,Two people chatting at a party where they know nobody,casual,A,"I'm always up for an adventure, especially when there's an escape route.",12,2026-04-15T11:08:47.583127
8,20,Two people chatting at a party where they know nobody,casual,B,"Good to know. So, what usually brings you out to these kinds of shindigs?",14,2026-04-15T11:08:47.583136
